Date,Open,High,Low,Close,Adj Close,Volume,Day
2020-01-22,25.307501,25.5725,25.045,25.1325,25.002733,68074400,487
2020-01-23,25.0825,25.397499,24.7425,25.365,25.234032,71794400,488
2020-01-24,25.725,25.8025,24.377501,24.7075,24.579927,119687200,489
2020-01-27,23.0625,23.5875,22.545,23.18,23.060314,99313200,490
2020-01-28,23.6625,24.4175,23.495001,24.2575,24.13225,85931200,491
2020-01-29,24.657499,24.74,24.045,24.344999,24.219299,68938800,492
2020-01-30,23.9,24.65,23.6625,24.620001,24.49288,100124800,493
2020-01-31,24.92,24.9375,23.1875,23.41,23.289127,110192000,494
2020-02-03,23.7775,24.665001,23.7325,24.485001,24.358578,86844000,495
2020-02-04,25.5,26.3125,25.254999,26.157499,26.02244,70124400,496
2020-02-05,27.139999,27.145,25.9725,26.459999,26.323378,87306000,497
2020-02-06,26.627501,27.135,26.352501,27.105,26.965048,56566400,498
2020-02-07,26.745001,27.202499,26.530001,26.754999,26.616856,77026000,499
2020-02-10,26.495001,27.727501,26.475,27.719999,27.576872,61624400,500
2020-02-11,28.174999,28.467501,27.52,27.74,27.596769,96885200,501
2020-02-12,28.2225,28.5875,28.025,28.5525,28.405075,60804000,502
2020-02-13,27.9475,28.775,27.844999,28.442499,28.295641,77641200,503
2020-02-14,28.555,28.747499,28.27,28.635,28.487148,56984800,504
2020-02-18,28.23,28.8575,28.147499,28.684999,28.53689,65083600,505
2020-02-19,29.202499,29.700001,29.1,29.514999,29.362604,52813600,506
2020-02-20,29.325001,29.495001,27.5975,28.674999,28.526941,113828800,507
2020-02-21,28.264999,28.395,26.682501,27.035,26.895411,103553600,508
2020-02-24,24.07,24.895,23.407499,23.92,23.796494,134837200,509
2020-02-25,24.4825,24.727501,21.735001,21.985001,21.871485,150396800,510
2020-02-26,22.32,23.432501,21.7875,22.2875,22.172422,167868000,511
2020-02-27,20.575001,21.602501,18.895,18.955,18.85713,212558000,512
2020-02-28,17.102501,19.3575,16.875,19.25,19.150606,247111200,513
2020-03-02,19.817499,21.934999,18.9925,21.877501,21.76454,181759200,514
2020-03-03,22.092501,22.875,19.219999,19.817499,19.715176,274063200,515
2020-03-04,20.885,22.2875,20.325001,22.2225,22.107758,157913600,516
2020-03-05,20.559999,21.690001,19.772499,20.272499,20.167826,193486000,517
2020-03-06,18.182501,19.52,17.75,19.209999,19.110811,196759600,518
2020-03-09,15.3825,17.2875,15.25,15.3075,15.228462,203482400,519
2020-03-10,16.995001,17.7325,15.25,17.690001,17.598661,228126400,520
2020-03-11,16.445,16.807501,14.75,15.415,15.335407,215464000,521
2020-03-12,12.375,14.375,11.1,11.19,11.132222,309112800,522
2020-03-13,13.06,14.3275,11.265,14.21,14.136629,278145200,523
2020-03-16,10.115,12.15,9.2475,9.3125,9.264417,329145200,524
2020-03-17,9.845,11.285,8.9375,10.83,10.774081,381010400,525
2020-03-18,9.075,10.375,8.1825,9.8275,9.776758,424499600,526
2020-03-19,9.7125,11.02,9,10.055,10.003083,402404400,527
2020-03-20,10.7475,10.95,8.775,8.8775,8.831662,391127600,528
2020-03-23,8.9825,9.5,8.0675,8.905,8.85902,410036800,529
2020-03-24,10.3075,10.935,10.0325,10.89,10.833772,414912000,530
2020-03-25,11.05,11.96,10.27,10.6375,10.582575,417437200,531
2020-03-26,10.9575,12.5,10.9175,12.37,12.306129,324620000,532
2020-03-27,11.4075,12.0825,10.9475,11.085,11.027764,278571600,533
2020-03-30,11.395,12.345,11.25,12.25,12.186749,208310800,534
2020-03-31,12.1525,12.8825,11.715,11.91,11.848505,365952000,535
2020-04-01,10.9,11.43,10.155,10.4325,10.378633,267794800,536
2020-04-02,10.3,11.085,10.1925,11.05,10.992946,233765600,537
2020-04-03,10.965,11.245,10.215,10.605,10.550242,277242000,538
2020-04-06,11.7775,13.0475,11.59,12.825,12.75878,259308400,539
2020-04-07,13.975,14.0725,12.75,12.8,12.73391,329004800,540
2020-04-08,13.1725,13.75,12.82,13.6175,13.547189,259090000,541
2020-04-09,13.9825,14.18,13.3175,13.6675,13.59693,276648800,542
2020-04-13,13.5,14.22,13.2675,14.1425,14.069478,213480800,543
2020-04-14,15.0125,16.1,14.8475,15.9775,15.895003,245024800,544
2020-04-15,15.2275,15.8475,14.915,15.4475,15.36774,215844000,545
2020-04-16,15.9525,16.5175,15.4875,16.275,16.190968,281460000,546
2020-04-17,16.9175,17.025,16.0075,16.682501,16.596363,231782400,547
2020-04-20,16.297501,16.877501,16.115,16.1425,16.059151,193499200,548
2020-04-21,15.665,15.7825,14.0775,14.3575,14.283368,259744800,549
2020-04-22,15.2575,15.915,15.0775,15.6275,15.54681,137092800,550
2020-04-23,15.8075,16.397499,15.43,15.525,15.444839,212434000,551
2020-04-24,15.635,16.35,15.3025,16.275,16.190968,158990800,552
2020-04-27,16.795,16.897499,16.41,16.592501,16.506828,152370800,553
2020-04-28,17.055,17.057501,15.6525,15.695,15.613961,193123600,554
2020-04-29,16.762501,17.592501,16.522499,17.327499,17.238031,173052000,555
2020-04-30,17.602501,17.6175,16.987499,17.442499,17.352438,190272400,556
2020-05-01,16.33,16.827499,15.625,15.8775,15.795519,173122800,557
2020-05-04,15.635,16.4825,15.5175,16.4375,16.352629,100378000,558
2020-05-05,16.932501,17.555,16.8025,16.9625,16.874916,144357200,559
2020-05-06,17.385,17.782499,17.0975,17.297501,17.208189,155940400,560
2020-05-07,17.9575,18.1875,17.6425,17.9725,17.879702,144744800,561
2020-05-08,18.387501,18.737499,18.129999,18.6975,18.60096,131101200,562
2020-05-11,18.3675,19.475,18.3125,19.1625,19.063559,134692000,563
2020-05-12,19.3675,19.532499,18.0075,18.022499,17.929443,169681600,564
2020-05-13,18.147499,18.612499,16.690001,17.34,17.250469,245559600,565
2020-05-14,17.01,17.922501,16.5275,17.915001,17.8225,201499600,566
2020-05-15,17.1775,18.275,17.0725,18.2225,18.128412,178903200,567
2020-05-18,19,19.549999,18.805,19.2775,19.177965,148237200,568
2020-05-19,19.344999,19.8925,19.1,19.129999,19.031225,130715200,569
2020-05-20,19.8025,20.377501,19.8025,20.25,20.145443,142708000,570
2020-05-21,20.309999,20.48,19.4825,19.627501,19.526157,161346800,571
2020-05-22,19.522499,19.872499,19.262501,19.805,19.702742,104832400,572
2020-05-26,20.762501,20.83,19.594999,19.7225,19.620667,122601200,573
2020-05-27,19.5275,20.01,18.344999,20,19.896734,173645600,574
2020-05-28,19.65,20.8025,19.637501,19.872499,19.769892,151996400,575
2020-05-29,20.01,20.83,19.58,20.692499,20.585657,179246400,576
2020-06-01,20.514999,21.059999,20.407499,20.9475,20.839342,104940800,577
2020-06-02,21.059999,21.387501,20.41,21.365,21.254686,125357200,578
2020-06-03,21.5375,21.872499,21.3025,21.655001,21.54319,107516800,579
2020-06-04,21.557501,21.969999,20.84,21.215,21.105461,133204400,580
2020-06-05,21.475,22.6325,21.375,22.4725,22.356468,140697200,581
2020-06-08,22.397499,23.02,21.975,22.9725,22.853886,109272400,582
2020-06-09,22.7225,23.745001,22.684999,23.485001,23.363741,106589600,583
2020-06-10,23.99,24.805,23.844999,24.3325,24.206863,151455600,584
2020-06-11,23.145,23.5525,20.705,20.75,20.64286,191666000,585
2020-06-12,22.0725,22.4125,20.1075,21.200001,21.090538,205938400,586
2020-06-15,20.27,22.17,20.014999,21.9475,21.834179,199092400,587
2020-06-16,23.3475,23.530001,22.077499,23.1075,22.98819,191608800,588
2020-06-17,23.5425,23.865,23.1,23.3325,23.212027,129429200,589
2020-06-18,23.235001,23.59,23.01,23.512501,23.391098,106392800,590
2020-06-19,24.2425,24.307501,22.99,23.48,23.358765,144975200,591
2020-06-22,23.477501,24.387501,23.377501,24.315001,24.189455,110066800,592
2020-06-23,24.842501,25.655001,24.665001,24.950001,24.821177,117449200,593
2020-06-24,24.725,25.1175,22.9625,23.48,23.358765,196410800,594
2020-06-25,23.477501,24.18,22.684999,24.102501,23.978052,150851600,595
2020-06-26,24.004999,24.075001,22.225,22.370001,22.254498,187970400,596
2020-06-29,22.3025,23.1075,21.57,23.084999,22.965803,129804800,597
2020-06-30,23.08,24.620001,23.032499,24.4125,24.286451,125694400,598
2020-07-01,24.465,25.6175,24.309999,25.285,25.154446,126068800,599
2020-07-02,26.0725,26.467501,25.684999,25.8225,25.689171,114076000,600
2020-07-06,26.825001,27.895,26.8225,27.719999,27.576872,105992000,601
2020-07-07,27.637501,28.540001,27.059999,27.174999,27.034687,123049600,602
2020-07-08,27.6075,28.235001,27.122499,28.219999,28.074291,119965600,603
2020-07-09,28.852501,29.1675,27.465,28.924999,28.77565,158798000,604
2020-07-10,28.855,29.612499,27.9725,29.5375,29.384989,121394800,605
2020-07-13,30.512501,31.487499,27.422501,27.7125,27.569412,187292400,606
2020-07-14,26.897499,28.43,25.8475,28.299999,28.153877,229875600,607
2020-07-15,28.715,29.055,27.3475,28.440001,28.293156,183772000,608
2020-07-16,27.51,28.09,26.747499,27.83,27.686304,149986000,609
2020-07-17,28.040001,28.26,27.25,27.959999,27.815634,115501600,610
2020-07-20,28.200001,30.557501,27.772499,30.34,30.183346,125810800,611
2020-07-21,30.897499,30.9175,29.1,29.370001,29.218355,147156800,612
2020-07-22,29.5425,30.032499,28.9125,29.709999,29.556597,113894400,613
2020-07-23,29.577499,29.809999,26.8925,27.3825,27.241116,168324400,614
2020-07-24,26.127501,27.040001,25.252501,26.5725,26.435299,178609200,615
2020-07-27,27.147499,28.137501,26.870001,28,27.855427,133812000,616
2020-07-28,27.77,27.9275,26.842501,26.9475,26.808361,119351200,617
2020-07-29,27.422501,28.1525,27.2875,27.865,27.721125,97140400,618
2020-07-30,27.225,28.4925,26.84,28.317499,28.171288,151100000,619
2020-07-31,29.83,29.875,28.219999,29.844999,29.690901,179907600,620
2020-08-03,30.5625,31.282499,30.514999,30.9575,30.797657,108934000,621
2020-08-04,30.83,31.405001,30.584999,31.360001,31.19808,105504000,622
2020-08-05,31.5375,31.7675,31.227501,31.610001,31.446789,81190800,623
2020-08-06,31.5275,32.982498,31.305,32.82,32.650539,96032000,624
2020-08-07,32.654999,32.955002,30.922501,31.747499,31.583578,148354000,625
2020-08-10,31.817499,31.9025,30.0425,31.32,31.158285,127155600,626
2020-08-11,30.889999,31.362499,29.3475,29.5425,29.389963,155136800,627
2020-08-12,30.275,32.09,30.275,31.752501,31.588552,110623600,628
2020-08-13,32.02,32.794998,31.6325,31.975,31.809904,117140800,629
2020-08-14,32.165001,32.297501,31.352501,31.8825,31.71788,99868800,630
2020-08-17,32.467499,33.09,32.415001,32.935001,32.764946,63332400,631
2020-08-18,33.357498,34.099998,32.822498,33.9025,33.727451,74656800,632
2020-08-19,33.897499,34.302502,33.072498,33.240002,33.068375,102923600,633
2020-08-20,32.9375,34.797501,32.7925,34.607498,34.42881,76387200,634
2020-08-21,34.665001,35.502499,34.447498,35.330002,35.147583,82140000,635
2020-08-24,36.552502,36.889999,35.110001,35.985001,35.799198,125692000,636
2020-08-25,35.7075,36.862499,35.517502,36.825001,36.634861,86278400,637
2020-08-26,37.317501,39.262501,37.27,39.182499,38.980186,109831600,638
2020-08-27,39.645,39.967499,37.895,38.827499,38.627022,151301200,639
2020-08-28,39.322498,39.682499,38.787498,39.427502,39.223927,99072800,640
2020-08-31,39.634998,41.134998,39.455002,40.34,40.131714,90199200,641
2020-09-01,41.48,42.4925,40.737499,42.435001,42.215897,96573600,642
2020-09-02,43.869999,43.9175,41.1675,43.6325,43.407211,144684800,643
2020-09-03,41.682499,41.849998,35.705002,36.932499,36.741806,221512400,644
2020-09-04,36.345001,37.575001,30.965,35.41,35.227165,280740400,645
2020-09-08,31.237499,33.4925,30.264999,30.405001,30.248011,213412400,646
2020-09-09,32.2575,33.799999,31.4175,33.017502,32.847023,145176000,647
2020-09-10,34.130001,34.5975,30.434999,31.1075,30.946882,232968400,648
2020-09-11,31.75,32.047501,29.202499,30.4275,30.270393,192898800,649
2020-09-14,31.75,32.702499,31.27,31.995001,31.829802,134516400,650
2020-09-15,33.3325,33.855,32.740002,33.355,33.182777,150444800,651
2020-09-16,33.6325,33.830002,31.647499,31.752501,31.588552,153070800,652
2020-09-17,29.3025,30.99,29.012501,30.290001,30.133604,223422400,653
2020-09-18,30.715,30.862499,27.690001,29.120001,28.969645,231521200,654
2020-09-21,27.807501,29.487499,27.025,29.465,29.312862,187657200,655
2020-09-22,30.299999,31.282499,29.115,31.075001,30.914551,157533200,656
2020-09-23,30.9625,31.0375,27.9275,28.1975,28.051908,202753600,657
2020-09-24,27.422501,29.6775,27.2925,28.610001,28.462278,187518000,658
2020-09-25,28.7675,30.889999,28.262501,30.615,30.456924,162239200,659
2020-09-28,32.322498,32.5,31.3925,32.43,32.262554,136665600,660
2020-09-29,32.369999,32.709999,31.8825,32.09,31.924309,110902800,661
2020-09-30,32.147499,33.880001,32.0625,32.724998,32.55603,169384000,662
2020-10-01,34.142502,34.517502,33.445,34.2575,34.080616,139338000,663
2020-10-02,32.029999,33.407501,31.0825,31.432501,31.270205,199776800,664
2020-10-05,32.1175,33.525002,32.0625,33.415001,33.24247,105395200,665
2020-10-06,33.0975,33.779999,31.2875,31.620001,31.456738,172824400,666
2020-10-07,32.5425,33.5275,32.345001,33.282501,33.110653,112544400,667
2020-10-08,34.112499,34.1525,33.384998,33.772499,33.598122,98946800,668
2020-10-09,34.384998,35.3475,34.240002,35.275002,35.092865,97635600,669
2020-10-12,37.099998,39.682499,36.715,38.564999,38.365875,147058400,670
2020-10-13,39.299999,39.5825,38.037498,38.57,38.37085,141930800,671
2020-10-14,38.915001,39.299999,36.912498,37.6175,37.423271,148294800,672
2020-10-15,35.755001,37.0975,35.485001,36.84,36.649784,124538400,673
2020-10-16,37.517502,38.067501,36.125,36.275002,36.087704,114048400,674
2020-10-19,37.009998,37.377499,34.09,34.4725,34.294506,138777600,675
2020-10-20,34.744999,35.849998,34.147499,34.695,34.515858,137355200,676
2020-10-21,34.772499,35.752499,34.43,34.605,34.426323,121286400,677
2020-10-22,34.924999,35.25,33.3675,34.622501,34.443733,119581600,678
2020-10-23,34.852501,34.857498,33.7225,34.825001,34.645187,95544000,679
2020-10-26,33.942501,34.994999,31.872499,33.237499,33.065884,158556800,680
2020-10-27,33.567501,34.299999,33.130001,34.022499,33.846828,111930000,681
2020-10-28,32.355,32.560001,29.950001,30.030001,29.874947,184720000,682
2020-10-29,30.485001,32.615002,30.309999,31.557501,31.39456,138187200,683
2020-10-30,30.887501,31.182501,28.387501,29.362499,29.210892,230811200,684
2020-11-02,29.9475,30.522499,28.4025,29.372499,29.22084,151136000,685
2020-11-03,29.995001,31.602501,29.65,30.85,30.690712,134969200,686
2020-11-04,33.897499,35.66,33.330002,35.02,34.83918,169187600,687
2020-11-05,37.415001,38.137501,36.897499,37.7225,37.527725,150132400,688
2020-11-06,37.467499,38.142502,36.014999,37.849998,37.654568,135151200,689
2020-11-09,38.919998,39.595001,35.369999,35.540001,35.356495,165865600,690
2020-11-10,34.285,34.8125,32.587502,33.622501,33.448898,168666800,691
2020-11-11,34.517502,36.047501,34.369999,35.8825,35.697227,126830800,692
2020-11-12,36.212502,36.73,34.93,35.357498,35.174938,143343600,693
2020-11-13,35.945,36.52,35.165001,36.285,36.097649,104747600,694
2020-11-16,36.1875,37.252499,35.935001,37.119999,36.928337,106874400,695
2020-11-17,37.200001,37.34,36.532501,36.7775,36.587608,91352000,696
2020-11-18,36.564999,37.1875,35.924999,35.924999,35.739506,77170800,697
2020-11-19,35.727501,36.922501,35.490002,36.814999,36.624912,79670800,698
2020-11-20,36.762501,37.067501,36.029999,36.067501,35.881275,64996800,699
2020-11-23,36.455002,36.935001,35.189999,36.075001,35.888733,89530400,700
2020-11-24,36.455002,37.7575,35.767502,37.549999,37.356117,78007600,701
2020-11-25,37.93,38.502499,37.612499,38.2575,38.059963,64338800,702
2020-11-27,39.009998,39.767502,38.8825,39.302502,39.099571,46463600,703
2020-11-30,39.43,39.695,37.645,39.505001,39.301025,92311200,704
2020-12-01,40.447498,41.737499,40.025002,41.057499,40.845505,84994800,705
2020-12-02,40.552502,41.360001,39.794998,41.2225,41.009655,73064800,706
2020-12-03,41.322498,42.047501,41.087502,41.389999,41.176289,78730800,707
2020-12-04,41.400002,41.959999,41.127499,41.897499,41.681168,63544000,708
2020-12-07,41.974998,42.755001,41.900002,42.607498,42.387501,62014000,709
2020-12-08,42.412498,43.169998,41.6525,42.997501,42.775494,66962800,710
2020-12-09,42.959999,43.064999,39.654999,40.1175,39.910362,122439200,711
2020-12-10,39.259998,41.067501,38.814999,40.610001,40.400318,86673200,712
2020-12-11,39.912498,40.3825,38.974998,40.325001,40.116791,84909600,713
2020-12-14,40.807499,42.012501,40.7925,41.185001,40.972351,73342400,714
2020-12-15,42.145,42.502499,41.23,42.465,42.245739,78708800,715
2020-12-16,42.692501,43.5625,42.244999,43.177502,42.954563,68795200,716
2020-12-17,43.912498,44.169998,43.397499,44.0625,43.834991,69637600,717
2020-12-18,44.389999,44.477501,42.6325,43.5825,43.357471,84378000,718
2020-12-21,42.392502,43.654999,41.169998,43.419998,43.195808,101798400,719
2020-12-22,43.825001,44.177502,42.544998,43.762501,43.536541,80165200,720
2020-12-23,43.759998,43.939999,43.044998,43.102501,42.879948,59717200,721
2020-12-24,43.227501,43.860001,43.18,43.662498,43.437054,38532800,722
2020-12-28,44.790001,45.189999,44.0075,44.9725,44.740292,58526400,723
2020-12-29,45.587502,45.849998,44.702499,45.105,44.872108,60571200,724
2020-12-30,45.612499,45.75,44.817501,45.0975,44.864647,52403600,725
2020-12-31,45.067501,45.619999,44.5825,45.450001,45.215328,53354000,726
2021-01-04,46.02,46.0975,41.7075,43.462502,43.238091,98736000,727
2021-01-05,43.07,44.639999,43.07,44.552502,44.322464,59356400,728
2021-01-06,42.474998,44.584999,42.055,42.709999,42.489475,105365200,729
2021-01-07,43.842499,46.162498,43.837502,45.794998,45.558544,61847600,730
2021-01-08,46.827499,47.720001,45.849998,47.57,47.324383,76407600,731
2021-01-11,46.202499,46.735001,45.202499,45.467499,45.232735,70162800,732
2021-01-12,45.529999,46.002499,44.099998,45.27,45.036259,73015600,733
2021-01-13,45.392502,46.547501,45.125,46.150002,45.911716,54375200,734
2021-01-14,46.375,46.834999,45.240002,45.447498,45.212837,59118000,735
2021-01-15,45.352501,45.782501,43.77,44.342499,44.113544,70846000,736
2021-01-19,45.362499,46.517502,44.900002,46.264999,46.026119,60483600,737
2021-01-20,47.927502,49.942501,47.764999,49.490002,49.23447,60868000,738
2021-01-21,50.125,51.07,49.5,50.720001,50.458118,46084200,739
2021-01-22,50.205002,50.759998,49.939999,50.259998,50.000492,40939400,740
2021-01-25,51.880001,52.535,48.400002,51.654999,51.388287,76585200,741
2021-01-26,51.860001,52.290001,51.09,51.709999,51.443005,45484400,742
2021-01-27,50.630001,50.650002,46.5,47.540001,47.294537,94450400,743
2021-01-28,47.945,50.5,47.674999,48.240002,47.990925,45010800,744
2021-01-29,47.450001,47.959999,44.375,45.235001,45.001438,92139200,745
2021-02-01,46.775002,49.014999,45.869999,48.560001,48.309273,52829800,746
2021-02-02,49.945,51.48,49.880001,50.91,50.647137,46373200,747
2021-02-03,51.965,52.115002,50.325001,50.325001,50.065159,47586000,748
2021-02-04,51.02,52.150002,50.375,52.105,51.835964,36404400,749
2021-02-05,52.599998,53.145,51.785,52.650002,52.378155,43307600,750
2021-02-08,53.48,53.775002,52.674999,53.68,53.402832,38497400,751
2021-02-09,53.240002,54.285,53.240002,53.654999,53.37796,32884400,752
2021-02-10,54.389999,54.599998,51.73,53.275002,52.999928,61774000,753
2021-02-11,54.080002,54.369999,52.98,54.134998,53.855484,49430000,754
2021-02-12,53.790001,55.150002,53.220001,55.055,54.770733,38735800,755
2021-02-16,55.48,55.93,54.040001,54.595001,54.31311,44331800,756
2021-02-17,53.115002,53.970001,52.005001,53.834999,53.557034,52993400,757
2021-02-18,52.029999,53.48,51.139999,53.110001,52.835777,55101000,758
2021-02-19,53.82,53.84,51.93,52.41,52.139389,46688600,759
2021-02-22,50.27,50.900002,48.25,48.349998,48.100353,66367400,760
2021-02-23,45.889999,48.68,43.209999,47.919998,47.672573,99637400,761
2021-02-24,46.619999,49.235001,45.450001,49.075001,48.821609,61521000,762
2021-02-25,47.810001,49.035,43.224998,43.950001,43.723072,118896000,763
2021-02-26,45.195,46.580002,43.125,44.610001,44.379665,104659200,764
2021-03-01,46.68,48.654999,46.095001,48.5,48.24958,66853600,765
2021-03-02,48.77,48.845001,46.049999,46.174999,45.936584,75846600,766
2021-03-03,45.685001,46.099998,42.125,42.169998,41.952263,115771200,767
2021-03-04,41.985001,43.32,38.439999,40.084999,39.878029,216018600,768
2021-03-05,41.145,42.235001,37.514999,41.880001,41.663761,168328200,769
2021-03-08,41.639999,42.424999,38.134998,38.299999,38.102245,117865800,770
2021-03-09,41.235001,43.575001,40.965,42.810001,42.588959,86714600,771
2021-03-10,44.630001,44.75,42.154999,42.445,42.225842,101685600,772
2021-03-11,44.509998,46.130001,44.07,45.389999,45.155636,79467800,773
2021-03-12,43.584999,44.334999,42.535,44.259998,44.031471,83295000,774
2021-03-15,44.404999,45.755001,43.689999,45.674999,45.439163,63350800,775
2021-03-16,46.669998,47.994999,45.799999,46.424999,46.185291,84385200,776
2021-03-17,45.060001,47.865002,44.305,47.009998,46.767269,98185400,777
2021-03-18,44.805,45.25,42.474998,42.695,42.474552,114126800,778
2021-03-19,42.625,43.775002,41.700001,43.240002,43.016739,96643200,779
2021-03-22,44.145,46.435001,44.145,45.544998,45.309834,70550600,780
2021-03-23,46.025002,46.615002,44.584999,44.950001,44.717911,93890400,781
2021-03-24,45.544998,45.560001,42.625,42.68,42.459629,95241800,782
2021-03-25,41.91,43.09,40.825001,42.450001,42.23082,119937200,783
2021-03-26,42.360001,44.485001,41.764999,44.325001,44.096138,107530200,784
2021-03-29,44.119999,44.77,42.860001,44.299999,44.071266,95294600,785
2021-03-30,43.474998,43.895,42.48,43.669998,43.444515,74174800,786
2021-03-31,44.395,46.299999,44.255001,45.630001,45.394398,80984400,787
2021-04-01,47.32,48.014999,47.209999,47.950001,47.702419,72543600,788
2021-04-05,49.105,51.189999,48.985001,50.830002,50.567551,65269800,789
2021-04-06,50.68,51.639999,50.355,50.709999,50.448166,60303400,790
2021-04-07,50.514999,51.490002,50.049999,51.084999,50.821232,49493600,791
2021-04-08,52.459999,52.77,52.049999,52.68,52.407997,56809600,792
2021-04-09,52.009998,53.73,51.66,53.634998,53.358063,64719200,793
2021-04-12,53.150002,53.619999,52.490002,53.424999,53.149151,54816000,794
2021-04-13,54.189999,55.5,54.060001,55.255001,54.969704,57511000,795
2021-04-14,55.395,55.465,52.880001,53.314999,53.039715,80613800,796
2021-04-15,54.685001,55.884998,54.619999,55.669998,55.382557,60399000,797
2021-04-16,55.955002,55.994999,54.950001,55.904999,55.616344,58744000,798
2021-04-19,55.075001,55.685001,53.375,54.380001,54.09922,79584000,799
2021-04-20,54.025002,54.66,52.195,53.189999,52.915363,79141800,800
2021-04-21,52.5,54.615002,52.009998,54.535,54.253418,55528600,801
2021-04-22,54.334999,54.814999,51.970001,52.549999,52.278667,87424200,802
2021-04-23,52.860001,55.16,52.860001,54.529999,54.248444,53843000,803
2021-04-26,54.654999,55.735001,54.275002,55.610001,55.322868,49988400,804
2021-04-27,55.735001,55.834999,54.384998,54.880001,54.596638,59656400,805
2021-04-28,54.695,55.200001,53.985001,54.314999,54.034554,59475000,806
2021-04-29,55.93,56.115002,53.290001,54.860001,54.57674,74062200,807
2021-04-30,53.645,54.900002,53.345001,53.830002,53.552059,59220200,808
2021-05-03,54.380001,54.744999,52.715,52.950001,52.676605,67111000,809
2021-05-04,51.724998,51.845001,48.224998,50.16,49.901009,105617000,810
2021-05-05,51.02,51.424999,49.200001,49.575001,49.319031,68214600,811
2021-05-06,49.435001,50.740002,48.395,50.66,50.398426,84831600,812
2021-05-07,51.985001,53.040001,51.384998,51.900002,51.632027,79353400,813
2021-05-10,51.244999,51.330002,47.880001,48,47.752159,92107400,814
2021-05-11,45.294998,48.119999,45,47.759998,47.513397,114403400,815
2021-05-12,45.509998,46.575001,43.66,44.125,43.897167,118079000,816
2021-05-13,45.299999,46.334999,44.035,45.055,44.822369,104301000,817
2021-05-14,46.439999,48.445,46.209999,47.985001,47.73724,72131600,818
2021-05-17,47.255001,47.580002,45.865002,47.174999,46.931419,69271200,819
2021-05-18,47.605,48.139999,46.095001,46.185001,45.946533,65842000,820
2021-05-19,43.825001,46.494999,43.665001,46.355,46.115654,95944800,821
2021-05-20,47.035,49.43,46.915001,49.035,48.781818,69613200,822
2021-05-21,49.77,49.965,48.055,48.224998,47.975998,64066600,823
2021-05-24,49.275002,51.169998,49.110001,50.639999,50.378529,46090800,824
2021-05-25,51.375,51.720001,50.314999,50.884998,50.622265,53364400,825
2021-05-26,51.18,51.619999,50.860001,51.400002,51.134605,39017400,826
2021-05-27,51.185001,51.580002,50.720001,50.799999,50.537704,41608400,827
2021-05-28,51.389999,52.049999,51.150002,51.294998,51.030148,40928600,828
2021-06-01,51.924999,52.150002,50.145,50.794998,50.532726,51931800,829
2021-06-02,50.974998,51.485001,50.264999,51.060001,50.796364,41589400,830
2021-06-03,49.744999,50.334999,48.689999,49.455002,49.19965,60516000,831
2021-06-04,50.314999,52.195,50.264999,51.990002,51.721561,45587600,832
2021-06-07,51.715,52.485001,51.404999,52.450001,52.179184,31096600,833
2021-06-08,53.290001,53.709999,51.715,52.509998,52.238873,46472200,834
2021-06-09,53.18,53.560001,52.465,52.57,52.298565,38901800,835
2021-06-10,52.715,54.25,52.5,54.18,53.900253,58603400,836
2021-06-11,54.209999,54.619999,53.880001,54.610001,54.328033,34169400,837
2021-06-14,54.82,56.185001,54.25,56.139999,55.850132,45411600,838
2021-06-15,56.009998,56.169998,54.73,55.099998,54.815498,45054000,839
2021-06-16,55.310001,55.834999,52.759998,54.509998,54.228546,78889000,840
2021-06-17,53.98,57.040001,53.965,56.544998,56.25304,72161800,841
2021-06-18,55.705002,56.290001,54.84,55.195,54.910011,71447200,842
2021-06-21,55.314999,56.400002,54.195,56.205002,55.914799,53854200,843
2021-06-22,56.154999,58.025002,55.985001,57.775002,57.476692,51789400,844
2021-06-23,57.785,58.48,57.465,57.875,57.576172,46998400,845
2021-06-24,58.869999,59.744999,58.595001,58.939999,58.635674,46836200,846
2021-06-25,59.244999,59.375,58.424999,58.755001,58.45163,43496600,847
2021-06-28,59.384998,60.939999,59.369999,60.834999,60.520889,44393800,848
2021-06-29,60.779999,61.540001,60.334999,61.52,61.202354,37280000,849
2021-06-30,61.445,61.650002,60.924999,61.25,60.933746,40273400,850
2021-07-01,61.040001,61.57,60.325001,61.279999,60.963593,41917400,851
2021-07-02,62.32,63.575001,62.189999,63.360001,63.032852,46751000,852
2021-07-06,63.724998,64.379997,62.25,64.209999,63.878464,54799800,853
2021-07-07,65.449997,65.610001,63.549999,64.620003,64.286346,57637800,854
2021-07-08,61.845001,63.93,61.119999,63.5,63.172131,76262200,855
2021-07-09,63.139999,64.900002,62.814999,64.574997,64.241577,46437800,856
2021-07-12,65.400002,65.644997,64.529999,65.385002,65.047401,43563000,857
2021-07-13,65.190002,67.035004,64.904999,65.349998,65.012573,59725000,858
2021-07-14,66.68,67.040001,65.275002,65.705002,65.365746,68021400,859
2021-07-15,65.705002,65.790001,63.23,64.345001,64.012772,68596400,860
2021-07-16,64.830002,65.355003,62.584999,62.764999,62.440926,63701400,861
2021-07-19,60.904999,61.5,59.834999,61.259998,60.943695,101143200,862
2021-07-20,61.720001,64.150002,60.775002,63.279999,62.953266,60772400,863
2021-07-21,63.154999,64.794998,63,64.724998,64.3908,40881600,864
